N,P,K,temperature,humidity,ph,rainfall,label
93.03,16.78,35.61,27.39,62.97,6.66,1953.68,coffee
55.31,32.8,53.11,25.41,77.47,6.42,120.53,soybean
27.14,41.3,19.88,26.49,87.41,6.05,63.34,mungbean
20.02,72.45,15.37,14.89,30.6,5.51,75.36,kidneybeans
37.34,22.27,47.31,25.55,86.0,6.35,122.26,pomegranate
128.04,21.81,58.25,30.94,98.6,6.54,360.75,muskmelon
18.04,46.19,21.38,27.4,55.21,5.61,350.0,mothbeans
92.02,69.08,15.79,17.68,66.49,7.47,114.13,maize
49.1,72.42,63.99,23.37,20.45,7.54,481.58,chickpea
82.25,58.6,40.61,29.5,96.01,6.31,2085.88,jute
49.75,68.37,24.97,32.87,65.23,6.75,547.8,blackgram
38.43,44.84,43.9,27.07,88.38,7.2,157.37,papaya
102.68,43.94,45.74,22.66,90.64,5.48,2684.21,rice
37.65,113.15,206.87,32.46,81.28,6.02,74.58,grapes
36.4,142.21,211.91,23.34,89.11,6.2,76.02,grapes
31.47,140.49,211.76,21.93,93.05,6.36,123.15,apple
39.63,64.58,19.83,23.37,73.39,7.64,448.39,lentil
28.79,48.69,23.84,25.0,55.88,5.13,70.56,mothbeans
66.0,50.4,52.07,35.32,70.94,6.29,406.55,sorghum
74.15,32.33,46.55,27.24,84.65,5.9,63.32,watermelon
37.39,10.61,29.94,28.03,93.77,6.47,1164.34,coconut
96.88,59.46,30.69,25.68,67.69,6.4,1025.68,maize
118.1,57.86,74.86,29.77,81.73,6.23,1870.8,sugarcane
37.23,46.57,24.67,25.31,74.39,6.24,107.04,pigeonpeas
54.12,63.82,45.24,26.79,93.44,7.17,2149.67,papaya
28.34,63.52,20.47,27.27,58.54,6.63,355.65,lentil
109.51,36.11,26.43,23.31,56.53,5.84,1094.3,coffee
111.38,27.47,32.5,27.92,73.46,7.59,217.23,coffee
21.69,84.58,47.39,25.6,76.22,7.44,1143.11,soybean
65.75,43.83,37.86,36.36,88.8,7.18,2800.0,jute
74.31,63.39,50.71,25.81,60.65,6.94,80.37,wheat
26.1,11.22,36.68,24.88,85.65,5.42,1478.6,coconut
67.91,47.37,34.14,36.24,80.34,6.16,2737.18,jute
167.75,78.59,69.46,33.22,68.37,6.5,262.92,sugarcane
21.82,70.78,76.09,21.95,18.23,8.72,729.28,chickpea
37.06,35.12,21.28,29.11,65.89,7.5,42.47,mothbeans
89.76,32.71,45.64,33.42,68.88,6.98,78.61,cotton
58.48,45.58,37.3,27.15,95.9,7.2,296.83,jute
92.53,53.83,35.83,19.0,76.9,6.99,2800.0,rice
17.74,20.89,39.39,17.48,99.36,6.58,104.92,pomegranate
41.62,138.58,217.38,29.44,78.78,5.91,555.68,grapes
38.17,49.01,19.37,30.77,93.29,6.89,53.21,mungbean
111.88,89.53,42.09,31.03,84.37,5.81,114.23,banana
20.83,132.09,191.45,22.01,88.32,5.67,123.96,apple
39.96,43.09,23.57,32.5,67.95,9.46,46.29,mothbeans
33.9,62.26,25.63,20.81,26.17,6.11,965.76,kidneybeans
17.52,49.48,29.92,31.94,45.92,7.73,66.64,pigeonpeas
18.41,48.66,63.32,17.19,19.3,7.31,668.33,chickpea
119.74,65.82,25.04,27.14,50.52,6.53,132.27,cotton
106.77,32.98,23.33,18.66,71.57,5.62,1044.88,maize
20.31,25.05,33.04,19.25,95.19,5.98,94.93,pomegranate
28.92,74.52,43.62,28.36,64.6,7.49,172.22,soybean
27.01,61.61,21.67,32.58,42.44,8.08,81.97,mothbeans
50.56,50.43,36.34,35.28,43.52,7.91,125.5,pigeonpeas
120.3,32.14,34.95,21.32,61.17,5.94,1151.83,cotton
25.59,48.21,23.15,25.77,54.65,7.84,436.85,mothbeans
31.01,70.73,21.61,28.08,57.16,6.72,527.5,lentil
53.05,51.43,17.18,29.17,60.06,8.0,60.61,blackgram
37.71,63.41,15.76,29.0,56.83,8.88,350.0,mothbeans
78.72,50.76,19.16,25.98,57.18,7.08,88.27,maize
28.98,85.97,50.66,21.67,72.87,7.7,149.42,soybean
106.83,100.1,43.48,25.32,88.28,6.66,126.36,banana
47.28,61.99,25.75,33.08,71.93,7.82,1040.79,pigeonpeas
58.64,45.05,59.27,45.71,86.57,7.0,1096.08,papaya
30.45,69.47,21.94,15.44,19.47,5.34,98.17,kidneybeans
21.32,31.08,30.53,24.15,98.62,6.5,1434.95,coconut
35.05,74.24,14.18,22.83,24.3,5.69,161.07,kidneybeans
56.68,53.26,30.94,29.67,52.42,5.88,61.08,sorghum
110.85,33.56,30.82,28.9,48.81,6.48,1819.44,coffee
37.76,61.02,19.51,22.41,29.99,5.8,65.55,kidneybeans
40.74,10.94,31.68,24.43,94.03,6.21,1132.6,coconut
122.88,30.48,50.07,29.97,95.71,6.91,350.0,muskmelon
27.47,28.44,33.4,31.03,90.39,6.43,1954.39,coconut
47.47,48.75,49.69,33.21,89.59,6.46,2271.6,papaya
104.22,28.0,49.99,29.59,91.49,5.88,27.22,muskmelon
46.9,84.33,17.88,33.93,70.02,7.27,459.31,blackgram
43.51,41.64,48.3,23.33,96.21,6.96,165.76,papaya
109.12,42.39,25.25,38.6,57.29,8.24,975.64,sorghum
35.61,46.17,19.0,24.22,58.64,7.77,438.37,mothbeans
97.23,25.58,50.1,28.41,94.1,6.79,350.0,muskmelon
115.99,11.81,59.26,24.2,81.6,6.72,62.87,watermelon
16.08,118.64,191.16,25.82,83.24,5.54,504.15,grapes
116.29,25.6,29.67,28.76,47.59,7.63,108.73,coffee
33.06,140.0,198.7,21.76,98.06,6.1,126.2,apple
102.34,25.18,30.86,26.9,63.1,6.66,137.46,coffee
100.02,59.2,41.03,30.44,52.51,8.16,110.98,sorghum
41.75,147.68,185.44,14.88,82.15,5.93,678.15,grapes
128.43,64.67,44.95,25.42,87.47,5.34,92.39,banana
114.2,19.87,47.81,31.4,87.93,6.61,21.7,muskmelon
32.58,49.21,14.71,26.64,85.59,7.06,419.78,mungbean
33.53,84.46,14.36,24.58,62.44,6.47,514.09,blackgram
57.41,32.24,40.44,24.96,96.7,7.32,2531.62,jute
23.04,14.72,34.85,25.49,94.91,6.27,1648.93,coconut
165.41,48.2,81.08,34.83,64.26,5.83,175.42,sugarcane
17.06,89.78,19.75,34.03,63.09,6.52,115.85,pigeonpeas
97.61,56.72,32.7,21.29,86.64,5.55,1758.37,rice
31.88,65.49,14.14,15.53,23.07,5.89,85.23,kidneybeans
39.94,116.21,212.24,20.71,79.23,6.63,740.53,grapes
38.97,62.07,21.48,24.81,26.26,5.82,1138.76,kidneybeans
115.75,59.27,47.61,34.01,36.82,8.14,724.03,sorghum
14.68,41.9,26.51,32.43,59.46,7.56,101.35,pigeonpeas
25.9,77.86,14.72,37.64,44.97,7.53,164.72,pigeonpeas
89.26,72.45,57.15,26.38,74.65,6.35,1126.17,banana
38.49,57.48,26.8,23.85,69.37,7.51,70.72,blackgram
92.82,26.22,41.76,27.8,87.77,5.93,350.0,muskmelon
14.4,66.07,19.4,14.77,27.34,5.95,1177.82,kidneybeans
22.17,64.0,25.37,23.26,28.67,5.74,76.57,kidneybeans
91.94,13.69,49.19,25.72,91.34,6.96,419.9,watermelon
63.76,28.57,22.03,36.85,49.17,6.25,658.6,sorghum
74.37,24.93,44.66,29.34,90.79,6.88,27.8,muskmelon
128.81,25.89,56.94,24.89,84.75,7.11,583.37,watermelon
64.59,38.74,19.03,22.61,72.36,7.47,861.75,maize
127.27,53.67,85.37,29.12,58.7,5.82,1173.25,sugarcane
47.36,52.0,42.83,34.85,58.35,6.93,504.32,pigeonpeas
88.44,75.93,48.3,23.89,88.33,6.12,111.12,banana
34.99,24.52,11.32,15.55,86.24,8.03,734.95,orange
18.87,53.98,56.5,27.61,81.71,5.72,495.1,soybean
39.74,14.3,25.52,26.28,91.2,5.78,217.3,coconut
31.76,20.24,40.23,20.09,85.36,7.27,96.55,pomegranate
126.9,31.84,46.87,34.12,65.33,7.75,647.82,cotton
21.48,34.34,43.14,25.91,68.19,6.22,801.94,soybean
26.48,10.05,13.94,22.05,86.23,7.65,1031.27,orange
18.25,79.15,21.26,21.94,29.64,5.8,83.4,kidneybeans
116.14,23.86,45.37,27.04,89.08,5.98,516.88,watermelon
98.05,41.83,32.95,24.46,93.35,6.21,234.5,rice
41.63,73.26,26.04,29.45,64.98,7.48,79.83,blackgram
38.92,14.65,24.56,32.75,57.03,6.58,90.42,mango
40.71,47.52,90.16,15.11,33.57,6.99,38.59,chickpea
36.77,72.36,41.95,39.96,87.86,6.8,199.88,papaya
28.98,55.01,16.18,28.91,61.55,6.6,42.65,mothbeans
15.34,14.58,23.65,23.79,97.51,5.45,232.11,coconut
107.0,25.86,59.38,27.26,82.96,6.03,392.8,watermelon
32.12,29.66,19.91,22.2,97.7,6.37,834.01,orange
37.84,50.76,38.93,24.27,53.19,7.81,1208.13,soybean
39.16,29.68,26.63,32.13,55.72,6.86,852.67,mango
18.85,57.96,19.51,20.87,30.59,5.4,794.5,kidneybeans
21.79,10.79,29.7,26.17,88.36,6.29,226.15,coconut
34.59,137.42,203.77,22.49,96.56,5.83,1126.37,apple
91.01,44.02,48.57,34.44,81.41,6.7,2577.11,jute
107.38,97.25,51.17,28.48,78.33,5.41,1306.42,banana
21.55,55.04,19.1,26.91,60.86,9.5,644.34,mothbeans
86.13,32.63,33.19,34.57,85.17,7.45,258.27,jute
15.07,11.36,11.04,29.77,85.54,7.93,121.36,orange
109.19,32.73,47.64,36.4,64.38,5.88,756.41,sorghum
93.12,46.32,28.1,25.27,38.4,6.8,739.45,wheat
36.72,50.01,47.46,23.64,99.3,6.37,1592.08,papaya
26.76,21.86,29.79,29.53,96.42,6.54,1657.64,coconut
36.39,40.75,25.04,33.07,59.82,9.5,436.48,mothbeans
48.6,48.0,54.64,31.73,89.55,6.31,1539.0,papaya
77.69,50.28,25.8,20.86,73.29,5.47,62.35,maize
80.26,49.36,50.56,24.68,59.64,6.69,391.94,wheat
25.84,21.08,33.81,22.52,85.12,7.13,1085.52,pomegranate
63.13,47.31,45.72,32.05,63.97,7.46,1203.5,soybean
97.47,57.97,39.91,25.56,81.0,6.02,2272.53,rice
49.42,39.74,30.51,23.8,54.38,7.92,1174.56,soybean
28.24,22.09,33.96,17.14,89.74,5.98,93.32,pomegranate
46.31,60.15,50.59,33.58,51.37,7.02,160.17,soybean
22.75,29.17,21.29,19.81,88.42,7.47,101.88,orange
144.74,68.0,43.19,30.31,41.16,7.06,848.77,cotton
68.05,72.5,54.09,38.57,87.9,6.32,242.64,papaya
27.75,78.37,23.13,18.57,66.35,7.95,46.74,lentil
111.82,67.24,41.96,25.72,76.39,5.61,1276.0,banana
46.29,79.11,29.72,35.27,49.06,7.15,751.48,soybean
92.13,56.44,45.9,31.29,98.52,6.03,2128.82,jute
127.73,58.53,31.77,26.47,56.02,7.38,109.28,cotton
16.19,54.45,24.58,18.52,57.5,7.95,428.45,lentil
65.42,50.06,23.53,31.4,37.03,7.16,953.68,sorghum
43.07,76.91,75.36,18.96,23.77,7.3,622.64,chickpea
38.75,24.04,43.08,22.46,94.1,7.32,101.14,pomegranate
110.02,17.98,45.39,26.61,96.09,5.98,31.5,muskmelon
121.41,9.28,58.29,24.4,91.13,6.8,39.04,watermelon
53.31,76.37,21.57,31.75,59.98,7.01,587.46,blackgram
14.77,114.25,211.05,23.65,78.66,5.81,513.53,grapes
22.16,40.98,24.93,25.26,41.63,4.39,435.89,mothbeans
18.45,15.38,17.52,28.38,89.55,6.17,1157.87,orange
30.8,16.67,47.78,19.73,92.78,5.54,1128.68,pomegranate
75.79,25.3,29.42,24.31,36.46,6.59,435.73,sorghum
48.87,76.28,27.0,32.6,71.47,6.44,719.15,blackgram
95.51,50.16,35.48,38.1,78.26,5.93,117.24,cotton
32.29,59.08,16.67,25.58,59.1,6.9,693.24,blackgram
22.96,82.7,14.22,21.96,23.37,5.94,142.65,kidneybeans
103.03,95.77,50.37,27.61,74.06,6.14,952.27,banana
14.05,12.29,36.22,26.6,91.73,5.9,197.68,coconut
52.27,58.71,56.04,24.48,95.38,6.91,1596.56,papaya
77.69,35.97,45.53,28.52,51.34,8.34,149.4,sorghum
18.17,16.71,28.85,27.14,56.88,5.78,84.68,mango
37.15,34.44,23.4,33.61,44.9,4.4,88.14,mango
19.18,51.74,20.35,17.07,28.73,6.07,66.48,kidneybeans
29.14,22.99,16.53,36.37,98.15,6.08,94.48,orange
14.7,129.83,195.9,40.27,83.6,5.37,62.1,grapes
101.0,20.85,36.52,28.87,55.47,6.21,196.92,coffee
94.65,11.85,53.76,30.0,92.78,6.59,350.0,muskmelon
108.45,13.12,52.59,26.04,84.77,6.18,57.56,watermelon
110.02,74.25,42.3,27.4,78.55,5.37,1046.56,banana
94.37,46.01,44.88,26.58,83.37,6.15,2800.0,jute
49.82,66.16,33.87,34.74,66.55,8.03,1014.2,soybean
50.53,83.37,41.05,21.1,69.8,7.76,1103.32,soybean
28.68,21.38,9.27,20.13,87.35,6.74,1035.14,orange
40.61,28.47,32.12,27.8,89.99,6.31,2133.2,coconut
14.47,79.55,18.77,17.26,21.79,5.78,148.65,kidneybeans
143.18,57.94,47.03,22.5,63.91,7.09,58.83,cotton
40.28,46.51,21.93,32.66,92.58,7.27,39.66,mungbean
15.83,19.0,30.76,37.03,52.0,5.16,109.84,mango
16.03,30.9,47.87,22.38,93.23,7.12,98.65,pomegranate
27.7,119.66,221.36,8.44,78.22,6.15,70.7,grapes
128.01,64.52,52.32,30.38,79.69,5.72,129.51,banana
157.58,63.02,88.3,30.34,64.37,6.58,1138.02,sugarcane
61.0,47.07,15.36,24.56,61.67,5.67,719.28,maize
187.01,53.33,89.15,32.9,66.64,7.14,185.51,sugarcane
22.68,74.1,15.34,24.94,68.96,6.71,446.79,lentil
101.55,97.62,45.01,29.5,72.12,5.98,103.28,banana
34.31,25.28,48.15,19.41,99.41,6.66,974.6,pomegranate
14.21,9.34,35.31,29.95,89.58,5.74,1504.63,coconut
104.37,37.59,38.54,20.68,80.86,6.31,238.17,rice
111.85,25.58,55.67,27.72,90.63,5.95,24.6,muskmelon
103.7,44.11,46.78,26.92,85.86,7.19,2150.16,rice
30.86,14.4,36.05,30.09,88.7,6.0,1353.44,coconut
96.22,28.44,52.11,29.9,88.58,6.98,23.36,muskmelon
79.85,35.07,40.54,32.9,61.64,6.32,475.13,cotton
182.21,76.79,98.04,36.07,62.62,6.48,214.43,sugarcane
32.78,59.0,22.53,20.45,25.39,5.52,922.19,kidneybeans
155.56,52.78,59.63,37.71,63.02,6.82,1373.1,sugarcane
79.55,32.81,46.91,28.64,55.03,6.78,92.7,sorghum
35.55,52.26,19.89,25.43,39.99,3.88,79.67,mothbeans
112.28,77.08,48.39,30.01,78.21,5.61,117.07,banana
43.66,66.61,34.27,29.55,45.34,8.23,125.62,pigeonpeas
114.26,20.81,48.35,27.33,90.38,6.35,21.35,muskmelon
24.2,52.97,36.79,34.34,70.51,5.43,119.97,pigeonpeas
31.05,148.56,193.37,32.9,81.46,6.03,722.35,grapes
22.73,31.78,19.68,10.24,89.89,6.24,112.45,orange
76.63,55.35,46.48,27.27,70.2,8.67,672.72,cotton
19.53,147.41,193.65,19.39,80.24,5.94,64.38,grapes
16.75,27.71,26.44,23.8,95.21,5.4,2204.54,coconut
30.44,15.32,23.77,26.67,90.46,6.2,196.54,coconut
40.27,39.83,22.31,24.4,58.29,4.39,350.0,mothbeans
127.43,27.54,24.76,27.16,50.76,7.45,2043.84,coffee
14.92,23.17,37.44,35.0,46.95,4.62,86.11,mango
18.79,81.89,24.62,23.83,23.06,5.37,146.14,kidneybeans
17.88,63.18,23.43,26.61,67.4,7.87,41.67,lentil
70.79,32.67,38.5,37.68,88.0,6.6,1856.93,jute
42.73,51.77,81.69,14.82,15.96,7.17,98.66,chickpea
108.29,36.73,16.78,26.77,63.48,7.67,770.83,maize
125.73,50.05,68.97,27.47,57.96,7.88,1502.23,sugarcane
40.1,48.74,17.43,31.95,89.19,7.27,42.75,mungbean
100.28,89.42,43.08,26.54,88.84,5.6,1035.25,banana
51.34,58.69,44.67,31.91,38.06,8.66,67.82,sorghum
25.78,79.28,25.08,21.15,19.32,6.06,87.02,kidneybeans
34.28,35.56,18.45,23.47,42.92,6.01,52.63,mothbeans
91.19,80.3,55.24,28.3,87.16,6.02,95.75,banana
42.53,123.26,209.05,20.37,94.23,6.03,126.92,apple
112.6,58.06,48.61,18.43,45.67,6.36,58.58,wheat
32.06,86.54,34.22,28.54,45.39,6.16,57.05,pigeonpeas
36.32,118.33,182.07,25.14,90.59,6.6,1123.85,apple
35.58,31.61,44.13,23.8,92.76,5.87,106.82,pomegranate
76.04,73.65,58.47,27.08,75.93,5.78,97.8,banana
42.05,45.47,49.32,32.19,96.66,7.2,1305.49,papaya
76.4,40.7,38.05,23.11,86.45,6.17,325.74,rice
39.51,62.55,21.87,27.74,61.24,7.56,586.99,blackgram
116.53,14.63,47.59,27.18,88.52,6.97,527.64,watermelon
38.64,82.6,24.43,25.32,23.04,5.62,67.48,kidneybeans
42.81,50.18,24.92,29.36,39.99,3.77,663.0,mothbeans
127.64,31.42,51.58,27.94,96.91,6.41,378.3,muskmelon
78.63,47.82,40.59,35.4,79.57,6.52,296.9,jute
107.43,40.28,44.8,27.53,38.22,6.8,171.38,sorghum
90.26,29.72,32.54,26.75,53.38,5.91,176.42,coffee
99.27,39.86,30.69,22.24,75.89,7.13,767.9,maize
37.11,64.92,24.07,27.04,66.67,6.27,58.52,lentil
93.25,28.24,26.38,24.78,50.96,7.07,136.71,coffee
21.73,80.08,54.97,26.91,72.98,7.45,530.1,soybean
94.41,44.52,39.28,31.1,76.56,8.74,884.88,cotton
29.61,116.47,208.08,24.45,86.22,6.03,855.13,apple
19.03,28.78,45.65,19.03,82.12,6.96,120.24,pomegranate
16.64,33.4,37.52,30.17,49.88,6.01,102.45,mango
107.43,28.67,40.77,38.4,51.86,8.23,1007.05,sorghum
80.15,43.24,22.52,19.87,77.36,5.84,114.96,maize
104.47,60.85,31.27,18.4,74.83,5.47,86.45,maize
95.28,43.25,32.74,27.23,96.86,6.61,1952.42,jute
29.21,24.89,18.1,35.22,97.3,7.04,1138.52,orange
87.63,38.04,47.7,25.27,98.62,6.85,196.71,rice
64.63,55.87,44.19,19.23,84.46,5.35,274.88,rice
128.17,55.89,73.41,38.71,87.72,7.26,214.67,sugarcane
21.23,18.72,41.4,19.38,91.66,7.4,105.68,pomegranate
100.38,28.81,27.5,25.43,71.78,7.21,110.97,coffee
41.24,49.97,49.43,38.79,93.24,7.13,187.93,papaya
55.44,52.54,23.89,23.9,58.56,6.65,901.27,soybean
35.3,61.07,14.19,23.27,71.2,6.88,55.93,lentil
15.28,61.04,17.12,17.87,23.33,5.6,899.47,kidneybeans
28.61,48.65,60.69,18.75,21.88,7.9,102.8,chickpea
119.47,20.15,36.25,26.62,54.17,7.21,1256.49,coffee
37.23,16.16,36.55,26.57,93.45,6.48,243.39,coconut
93.83,54.17,20.28,19.2,59.08,6.96,69.24,maize
129.05,71.38,59.06,29.39,80.22,5.98,87.47,banana
59.28,49.85,48.98,34.7,96.51,6.65,1669.0,papaya
76.14,56.57,43.42,31.25,94.82,7.38,1704.16,jute
24.82,83.8,79.72,18.46,22.19,5.86,50.4,chickpea
53.08,84.68,28.03,31.6,47.64,6.85,75.9,pigeonpeas
94.85,61.18,21.76,23.32,64.25,7.56,720.34,maize
49.05,84.18,73.69,24.55,19.33,5.93,350.0,chickpea
155.1,77.17,58.57,28.13,74.97,6.94,1745.76,sugarcane
20.19,26.09,16.18,27.39,90.01,6.63,130.06,orange
58.29,64.33,47.39,23.47,37.8,6.65,161.15,sorghum
24.06,34.72,17.37,25.19,45.11,9.37,51.66,mothbeans
49.9,76.13,16.3,39.04,40.68,7.5,1131.55,pigeonpeas
16.65,81.3,17.56,22.25,28.78,6.03,1165.68,kidneybeans
41.59,57.46,16.38,31.09,82.87,6.26,623.97,mungbean
181.1,55.51,102.14,25.55,61.31,6.35,2738.15,sugarcane
105.63,84.1,43.73,30.85,82.08,5.68,103.44,banana
62.84,74.56,20.11,25.99,69.53,7.27,624.18,blackgram
29.56,30.9,17.57,20.33,93.61,7.24,908.13,orange
110.22,15.65,47.67,29.43,89.99,6.78,27.36,muskmelon
39.73,38.45,21.65,25.69,83.21,7.31,32.72,mungbean
50.9,52.55,76.82,20.21,21.94,8.01,561.04,chickpea
75.18,29.48,55.78,24.54,83.37,6.98,47.59,watermelon
31.6,22.47,28.55,23.82,93.81,6.63,1548.37,coconut
37.23,34.46,35.98,31.9,52.92,5.34,78.41,mango
170.26,47.3,90.0,30.65,64.07,7.25,2400.29,sugarcane
127.99,26.69,51.73,23.9,93.92,6.87,641.62,watermelon
52.23,75.25,47.67,31.91,71.68,6.42,1000.09,soybean
22.37,47.99,23.97,27.6,47.63,8.06,58.65,mothbeans
20.74,152.71,195.24,21.61,88.38,5.45,942.71,apple
49.0,76.23,17.04,30.36,62.45,7.79,524.5,blackgram
119.01,92.32,55.75,26.25,79.46,5.82,930.2,banana
82.83,28.37,45.42,36.4,57.02,8.03,942.18,sorghum
26.25,61.03,43.17,39.43,46.2,6.72,117.51,pigeonpeas
126.31,31.18,16.53,35.9,78.74,6.77,189.34,cotton
32.66,26.0,37.09,29.55,92.38,5.88,174.82,coconut
97.54,81.21,48.62,24.15,84.81,6.66,103.76,banana
126.02,66.71,95.05,25.96,79.2,6.34,1761.81,sugarcane
20.07,65.79,21.47,17.89,59.48,7.19,471.55,lentil
87.08,98.84,52.7,25.25,79.63,5.66,113.88,banana
38.64,51.58,14.39,18.18,62.01,7.88,34.83,lentil
15.71,132.84,220.44,23.13,93.9,6.02,112.22,apple
40.54,140.92,201.62,21.24,95.51,6.69,1209.72,apple
35.38,128.68,208.6,27.63,86.86,5.36,641.22,grapes
51.98,60.68,25.33,31.88,67.07,7.77,73.63,blackgram
17.83,41.8,19.4,25.42,66.18,8.36,32.59,mothbeans
21.12,29.73,34.86,30.32,50.45,4.63,102.41,mango
90.99,33.8,35.89,26.29,77.73,5.9,2800.0,rice
24.85,55.56,72.06,19.1,28.86,7.01,477.99,chickpea
47.14,85.55,21.84,24.44,72.15,6.6,57.9,blackgram
118.23,67.51,107.37,32.22,72.58,6.64,1293.99,sugarcane
17.93,58.85,23.77,28.71,60.2,6.0,558.25,mothbeans
39.25,15.0,23.86,29.58,99.77,5.67,1645.54,coconut
114.51,87.28,46.96,25.41,75.2,6.25,131.24,banana
37.47,82.64,36.34,23.12,48.1,7.99,88.21,soybean
23.82,24.56,24.52,34.6,52.63,6.64,87.09,mango
124.84,19.99,50.49,23.51,78.27,5.89,492.76,watermelon
118.09,49.86,24.77,15.5,48.59,6.45,75.87,wheat
38.78,53.39,24.88,25.2,70.95,7.23,79.13,blackgram
123.22,60.12,69.12,34.05,83.6,7.03,108.59,sugarcane
21.61,138.67,206.5,24.82,94.79,5.91,100.36,apple
98.96,49.99,35.58,33.82,57.59,7.26,455.64,cotton
128.63,21.53,48.32,23.72,89.98,7.09,377.89,watermelon
27.99,31.22,28.5,25.8,94.86,6.69,1442.5,coconut
19.59,23.3,32.87,30.96,90.47,5.69,140.4,coconut
110.56,21.15,54.97,24.93,87.96,6.28,56.68,watermelon
79.76,20.67,43.94,24.25,81.98,6.72,59.03,watermelon
106.0,37.42,27.66,25.55,52.7,7.26,1460.66,coffee
24.73,35.89,50.16,31.06,55.04,7.95,121.2,soybean
74.78,48.34,44.26,37.26,78.39,7.44,269.73,jute
143.72,80.47,88.92,28.64,76.11,6.34,168.13,sugarcane
32.74,76.23,15.57,20.63,60.87,7.2,486.94,lentil
54.56,66.12,15.44,26.51,62.03,7.75,698.48,blackgram
16.52,133.47,184.02,8.71,81.7,5.52,72.9,grapes
41.77,81.77,25.6,25.28,67.65,6.81,75.44,blackgram
36.18,14.31,33.56,24.46,97.81,5.82,2140.8,coconut
93.1,57.4,23.03,23.34,65.56,7.32,105.12,maize
39.11,64.11,30.06,19.29,45.93,7.6,508.73,soybean
127.32,86.27,44.66,27.72,88.47,5.68,116.56,banana
58.82,53.67,75.29,14.83,30.76,7.15,60.54,chickpea
39.44,52.14,17.52,25.18,57.89,7.81,769.5,blackgram
14.26,75.93,18.94,26.03,64.05,6.16,51.24,lentil
47.27,68.28,55.95,33.76,92.83,6.72,173.93,papaya
35.91,14.56,25.45,28.09,93.16,5.43,251.83,coconut
23.68,27.44,14.91,25.39,97.75,6.1,114.92,orange
29.79,57.3,26.73,30.37,70.14,7.42,356.22,lentil
18.31,136.91,181.23,11.31,82.88,6.19,523.95,grapes
106.29,67.34,14.55,28.88,73.61,6.46,1072.83,maize
31.02,49.16,16.44,36.29,62.21,6.58,1220.97,pigeonpeas
39.71,48.69,22.39,30.95,84.23,6.66,37.18,mungbean
107.38,37.81,48.25,21.25,66.93,7.7,61.46,cotton
46.55,90.48,34.16,35.22,41.03,5.57,1199.65,pigeonpeas
122.4,31.16,57.49,28.16,86.32,6.51,350.0,muskmelon
33.3,20.88,27.9,25.93,51.76,7.03,100.64,mango
25.25,24.71,24.19,26.19,45.83,4.92,924.92,mango
31.15,75.88,44.53,22.41,54.66,7.96,82.76,soybean
32.82,69.44,19.98,25.59,64.01,6.1,35.06,lentil
62.75,54.29,15.77,26.83,73.69,6.61,83.07,maize
115.7,79.17,59.27,31.05,86.73,6.27,121.93,banana
33.03,140.57,204.73,20.65,94.45,5.6,1044.06,apple
45.41,58.88,39.36,24.01,76.38,6.06,1062.96,soybean
108.12,55.91,22.64,18.41,78.06,6.04,644.65,maize
36.54,59.44,48.64,33.64,65.93,5.66,54.27,soybean
88.16,82.37,43.69,24.27,86.98,5.91,123.76,banana
31.04,13.19,28.34,26.82,98.7,5.4,166.13,coconut
92.51,34.64,33.93,26.88,83.35,7.11,2800.0,rice
22.1,19.38,47.54,18.57,81.04,5.87,962.31,pomegranate
63.24,51.47,33.23,26.91,86.17,6.75,2800.0,rice
88.1,34.07,35.73,18.14,52.62,6.86,81.32,wheat
97.25,61.9,52.5,23.09,50.95,6.28,559.61,sorghum
148.94,72.74,63.94,30.37,67.97,5.97,165.27,sugarcane
23.19,37.0,16.65,27.55,66.64,7.62,64.88,mothbeans
43.1,86.15,26.47,29.7,66.05,7.77,548.15,blackgram
102.84,21.27,37.12,24.61,68.18,6.21,1834.61,coffee
87.3,34.19,45.8,33.89,80.95,6.4,226.16,jute
71.68,49.34,53.38,30.15,94.5,6.47,126.03,papaya
60.51,64.88,45.4,22.49,50.95,7.96,830.77,soybean
20.79,27.25,35.23,26.62,48.81,6.7,795.27,mango
82.52,53.19,33.66,25.71,81.83,5.69,330.05,rice
28.43,36.99,24.96,27.11,85.78,6.24,581.63,mungbean
14.44,33.57,29.02,34.09,45.15,4.97,833.5,mango
36.6,19.11,24.88,26.1,95.23,6.52,159.55,coconut
24.69,67.57,39.94,29.54,49.52,6.07,106.63,pigeonpeas
124.11,88.45,43.93,25.15,86.57,6.63,1280.78,banana
36.44,51.61,13.81,27.02,88.96,6.24,500.13,mungbean
74.86,53.87,14.33,22.9,72.58,6.7,632.26,maize
113.12,27.03,49.58,24.38,87.39,6.02,44.08,watermelon
36.16,74.46,48.25,40.82,94.43,6.88,170.73,papaya
16.28,17.51,36.02,26.19,88.18,5.8,184.85,coconut
20.15,29.45,23.6,37.09,45.65,6.47,946.21,mango
69.35,35.23,20.14,34.54,55.63,8.24,623.85,sorghum
176.23,65.53,87.17,35.89,77.24,7.33,265.79,sugarcane
43.42,68.39,41.71,23.49,91.66,6.68,207.75,papaya
62.86,85.35,21.46,33.18,72.05,6.57,548.37,blackgram
41.36,61.69,19.84,23.77,44.96,8.75,62.5,mothbeans
102.52,70.12,52.42,29.25,77.97,5.6,872.06,banana
