N,P,K,temperature,humidity,ph,rainfall,label
37.17,21.47,60.5,32.1,63.83,7.18,787.82,sweet_lime
80.52,37.73,66.09,30.53,55.31,7.93,647.32,onion
15.82,74.42,26.18,27.95,66.67,7.44,583.72,pigeonpeas
99.47,59.59,58.96,29.42,57.0,6.02,635.87,tomato
37.43,40.57,48.54,29.03,48.38,7.52,769.76,sweet_lime
136.99,66.91,104.41,19.02,59.81,6.07,941.38,tomato
50.03,24.81,69.79,29.33,83.94,5.89,2600.24,coconut
142.73,89.19,83.89,35.5,82.19,7.69,1882.98,sugarcane
52.29,46.03,46.48,24.93,67.09,6.79,1062.55,soybean
108.91,36.11,42.99,24.4,84.85,5.95,2277.23,rice
103.7,40.93,34.18,22.61,76.59,6.69,3235.34,rice
119.66,64.01,28.33,23.44,53.14,8.41,692.96,cotton
21.84,52.69,41.76,31.05,51.33,7.23,897.77,groundnut
42.18,33.83,51.27,28.02,67.81,6.78,1051.92,orange
101.92,53.34,83.4,19.57,57.89,7.29,553.2,tomato
48.16,56.0,23.47,21.25,77.93,6.46,838.99,soybean
135.41,63.76,114.49,20.17,66.83,5.94,841.15,tomato
38.45,33.56,62.57,31.76,58.69,6.77,999.85,sweet_lime
25.48,30.69,40.11,23.6,78.62,6.37,3743.69,cashew
31.48,27.09,44.0,29.56,49.08,8.33,1021.59,sweet_lime
31.01,19.36,52.74,29.14,64.6,7.09,884.82,orange
97.82,30.1,31.28,37.24,54.11,8.14,617.34,sorghum
87.07,57.38,56.23,32.96,78.28,7.09,1464.46,rice
16.1,79.74,29.24,29.73,42.87,7.43,872.03,pigeonpeas
35.9,21.5,28.63,30.73,64.35,5.88,2268.04,cashew
108.25,66.54,39.48,31.22,45.24,7.94,789.62,cotton
52.62,114.81,137.09,14.83,43.62,6.4,604.85,grapes
97.77,65.91,32.23,22.65,46.23,7.28,691.59,maize
104.41,74.94,100.12,25.81,67.9,7.51,953.51,tomato
91.71,80.37,68.93,24.61,72.79,6.62,721.43,tomato
120.04,47.54,36.74,21.07,40.6,6.94,738.52,wheat
17.39,67.57,30.92,24.63,70.34,7.87,630.93,pigeonpeas
19.97,79.32,127.08,36.33,40.8,8.07,619.62,grapes
46.83,28.66,31.64,22.54,60.07,6.05,3129.25,cashew
28.22,21.23,56.58,28.96,63.15,7.08,3197.93,mango
65.9,44.38,42.27,33.47,72.65,6.4,2506.29,rice
35.98,66.48,32.24,28.35,60.59,6.34,815.5,groundnut
27.73,28.03,48.55,27.04,65.26,6.3,1969.32,mango
85.08,63.99,47.53,22.52,52.18,7.25,646.57,maize
19.22,71.31,28.1,31.55,73.11,6.65,995.12,soybean
41.74,69.52,35.26,26.8,74.64,7.49,1041.96,soybean
107.61,62.69,39.23,21.98,49.47,5.91,780.37,maize
98.68,63.01,109.69,22.94,54.79,6.99,771.85,tomato
69.11,45.89,49.11,32.94,83.1,7.27,2854.36,rice
44.92,19.01,67.45,20.51,53.21,6.67,690.8,pomegranate
128.71,59.01,96.08,17.76,54.76,6.33,913.57,tomato
61.47,30.6,24.06,23.2,73.65,5.31,2708.28,ragi
62.54,20.68,44.0,22.8,43.17,7.31,687.1,sweet_lime
44.24,74.04,51.22,22.21,21.85,8.15,599.6,chickpea
85.1,62.26,46.12,13.55,54.32,6.73,453.18,wheat
107.33,40.97,36.01,29.65,74.52,6.64,3074.44,rice
28.36,21.18,52.94,33.6,90.12,6.77,2603.77,mango
87.39,58.03,40.51,25.11,61.92,7.44,658.55,maize
125.22,84.71,67.35,19.39,52.67,6.47,677.22,tomato
43.27,123.23,175.57,20.13,53.52,8.14,716.08,grapes
52.2,36.04,75.16,32.78,46.22,8.15,607.28,pomegranate
43.71,44.93,22.24,33.89,53.16,7.31,484.96,bajra
39.56,54.48,31.42,21.92,53.38,6.9,1108.68,soybean
122.28,56.99,33.58,29.92,62.15,7.71,845.19,cotton
43.96,20.29,24.39,32.53,63.5,6.9,2439.67,ragi
29.75,47.49,33.28,21.22,63.45,7.29,803.02,groundnut
42.59,23.39,102.73,34.23,83.75,5.82,2906.31,coconut
31.59,24.05,118.62,24.88,70.84,7.31,1688.2,coconut
92.32,43.03,68.36,30.03,72.26,6.38,784.59,onion
36.72,34.75,34.58,25.13,66.73,7.38,1186.42,orange
90.06,39.24,29.79,29.12,52.06,6.46,781.3,sorghum
58.34,25.78,39.34,21.28,73.84,5.62,2101.83,ragi
45.84,87.84,144.58,32.06,51.92,6.68,530.83,grapes
23.14,16.59,46.05,26.58,81.2,6.67,3507.61,mango
31.16,21.54,25.31,20.93,77.18,6.92,1563.52,ragi
239.62,57.88,90.48,35.5,72.31,7.92,1425.11,sugarcane
160.75,58.78,128.68,36.98,56.87,6.69,1128.4,sugarcane
51.16,44.97,60.5,24.91,42.44,7.73,1058.23,orange
101.69,55.82,30.26,23.15,64.45,6.78,829.69,maize
83.47,41.11,45.91,18.8,48.82,7.93,820.44,onion
28.95,78.71,30.55,30.78,63.35,6.46,1126.18,pigeonpeas
229.42,90.79,93.5,30.43,66.16,7.27,1094.87,sugarcane
62.7,38.41,106.19,28.99,90.93,6.83,3545.05,coconut
82.75,48.81,40.3,34.32,76.41,7.63,2010.57,rice
59.22,21.28,38.4,20.28,75.3,6.79,3058.72,ragi
95.24,56.05,39.65,29.01,75.65,7.22,3691.93,rice
36.73,36.41,63.03,23.88,68.32,7.11,921.32,orange
20.05,81.8,33.83,32.6,45.02,7.34,640.12,pigeonpeas
23.27,70.4,62.48,26.21,37.23,6.92,454.48,chickpea
44.38,43.57,50.7,22.53,37.82,7.71,480.36,chickpea
22.41,93.66,130.56,17.92,55.31,7.61,658.38,grapes
234.1,57.54,104.15,32.05,56.12,6.57,1108.96,sugarcane
31.77,28.92,106.23,26.36,82.75,6.53,3649.08,coconut
31.81,54.68,24.29,27.29,65.3,6.43,693.21,soybean
32.7,68.0,33.36,27.34,69.87,8.27,995.59,pigeonpeas
51.27,43.55,50.47,29.54,44.95,6.95,950.71,sweet_lime
41.69,51.45,35.77,26.16,44.05,7.53,476.29,groundnut
79.58,31.33,37.23,30.4,51.22,7.49,604.55,sorghum
104.83,59.11,41.42,28.39,86.87,7.18,1560.3,rice
131.84,66.32,37.0,27.14,72.83,6.26,732.04,maize
51.95,108.76,117.3,23.27,39.75,6.64,763.06,grapes
36.5,59.5,25.18,34.45,63.01,6.26,1080.84,soybean
58.1,66.64,70.58,24.47,72.73,6.08,600.95,onion
41.08,74.57,29.97,27.58,69.88,6.41,564.31,pigeonpeas
45.36,29.87,31.23,33.26,88.27,6.56,3300.67,ragi
59.68,55.73,61.18,26.24,66.5,7.6,849.66,onion
158.94,48.71,147.12,26.27,86.34,6.34,1223.66,banana
35.72,38.19,89.09,33.8,91.1,6.84,2853.3,coconut
41.24,67.25,51.79,23.84,45.76,6.04,736.05,groundnut
87.78,48.37,58.01,22.01,50.7,7.05,493.61,onion
26.59,66.09,39.52,34.92,45.59,6.47,848.37,groundnut
48.0,23.1,48.74,37.68,50.03,6.62,597.88,pomegranate
43.88,38.63,28.51,29.15,69.02,6.97,711.36,orange
26.3,20.41,49.15,26.53,75.05,5.83,2433.15,mango
46.97,49.03,27.96,31.9,47.83,6.73,905.11,pigeonpeas
21.54,70.36,27.37,28.82,52.41,6.87,653.71,soybean
38.14,18.54,47.29,25.66,65.97,6.97,2291.8,mango
44.14,19.16,33.24,28.75,87.77,5.18,3253.16,cashew
36.2,37.06,46.54,32.47,83.76,6.22,3001.77,mango
83.59,32.97,35.52,37.54,54.47,8.33,521.85,bajra
60.49,35.85,20.19,37.74,39.42,7.48,339.11,bajra
77.61,49.02,29.1,14.98,47.14,6.78,760.99,wheat
192.37,88.26,125.63,38.2,61.72,7.89,1554.95,banana
51.18,21.43,58.92,32.47,56.88,6.66,613.41,pomegranate
54.82,52.79,29.12,34.69,44.47,8.51,824.94,sorghum
65.47,62.53,47.02,29.64,51.29,6.78,790.44,onion
45.14,35.65,64.55,23.95,48.01,8.44,749.62,pomegranate
106.95,49.7,39.58,18.88,57.33,7.48,501.74,maize
81.82,43.12,23.59,31.2,64.67,7.07,695.4,cotton
52.15,50.6,27.94,26.51,61.14,6.62,608.31,sorghum
47.49,41.41,28.6,26.67,74.97,5.36,2184.52,ragi
84.22,34.48,53.27,24.14,74.85,7.26,1296.41,rice
96.05,68.79,45.49,21.04,49.31,6.61,489.41,maize
96.86,40.49,33.32,21.37,73.87,7.09,767.58,maize
183.72,61.15,125.42,36.0,67.1,6.72,988.92,banana
44.63,24.85,28.53,30.06,50.58,7.31,625.5,bajra
106.45,61.12,50.88,26.48,93.79,5.48,1891.61,rice
45.93,19.11,21.94,28.14,75.1,5.68,3216.46,cashew
30.09,27.78,36.34,27.01,69.86,6.93,749.34,orange
42.58,45.04,55.01,33.27,54.1,6.71,827.25,groundnut
38.54,28.75,30.58,26.55,67.86,6.31,2923.86,cashew
29.68,27.28,41.45,20.8,83.63,6.05,1759.13,ragi
49.47,41.92,36.9,27.28,48.95,6.62,760.79,orange
78.0,51.39,52.67,30.58,57.72,7.31,783.77,onion
23.68,57.05,30.26,28.83,65.38,6.77,1028.85,soybean
147.89,54.96,165.75,34.12,63.32,6.99,1507.23,banana
30.79,20.14,24.38,28.63,85.69,5.24,2480.5,cashew
19.2,57.39,24.44,24.03,57.19,7.57,901.53,soybean
57.88,35.71,25.2,37.85,61.59,8.5,587.74,bajra
109.18,60.64,39.26,32.36,55.66,6.69,671.91,cotton
92.25,46.35,52.81,17.05,41.92,7.67,416.68,wheat
50.2,42.18,47.04,27.31,72.2,7.72,756.22,soybean
26.76,74.43,69.71,19.42,25.96,8.38,745.02,chickpea
158.21,41.7,25.97,25.16,62.83,8.44,928.05,cotton
145.43,75.82,82.06,19.51,55.94,6.0,776.63,tomato
171.17,86.45,119.47,33.61,66.97,7.23,2055.41,sugarcane
189.93,81.49,94.84,22.43,83.8,7.34,1743.9,sugarcane
25.89,21.78,57.71,28.31,30.18,7.2,755.32,pomegranate
96.89,43.65,54.44,25.51,72.28,6.42,2751.26,rice
46.81,60.8,29.37,23.67,74.67,6.37,1044.8,soybean
124.75,61.41,49.81,17.83,65.13,7.13,760.23,wheat
166.84,82.48,99.59,37.39,65.75,6.89,1645.43,sugarcane
42.93,17.47,31.09,22.6,79.43,5.52,2767.85,mango
34.02,27.5,126.78,27.46,85.39,7.53,3076.97,coconut
177.49,84.27,165.18,31.77,64.82,6.54,853.77,banana
194.6,62.1,114.9,30.87,73.17,8.31,1737.24,sugarcane
115.18,61.1,43.53,31.37,59.0,6.83,652.87,maize
39.7,53.12,39.04,25.75,65.86,7.29,616.34,groundnut
93.92,63.39,92.07,32.61,50.36,7.46,836.79,tomato
213.86,58.58,101.47,31.69,84.05,6.45,1949.97,sugarcane
45.28,23.77,33.12,32.46,70.57,5.63,2539.39,cashew
72.81,30.2,30.85,24.28,62.37,7.9,517.51,bajra
39.65,45.33,22.97,26.77,46.6,7.82,370.4,bajra
107.94,73.12,60.56,20.3,58.49,6.11,895.48,tomato
47.58,61.46,31.74,30.0,55.92,5.95,942.12,soybean
61.51,19.02,113.25,24.04,78.18,6.66,2046.19,coconut
39.03,52.35,45.48,24.17,58.56,6.37,812.66,groundnut
38.85,19.75,23.02,28.22,58.32,7.88,621.46,bajra
141.01,58.46,103.93,26.6,65.49,6.47,600.99,tomato
49.25,40.52,60.79,25.14,60.3,7.73,584.66,pomegranate
76.7,43.26,50.28,21.98,43.3,6.85,511.2,wheat
94.15,66.39,77.19,22.95,55.13,7.57,690.36,tomato
60.58,35.14,28.66,31.47,55.0,7.76,1122.23,orange
119.73,81.46,71.86,26.29,50.46,7.55,751.78,tomato
37.3,104.46,130.61,27.08,47.51,6.78,707.27,grapes
26.15,56.33,28.95,24.68,61.68,7.51,1011.15,pigeonpeas
52.39,32.01,39.88,33.91,42.49,7.38,618.15,pomegranate
43.05,46.74,42.93,35.39,59.37,8.31,487.85,pomegranate
122.9,43.74,51.62,22.58,59.89,6.72,645.16,wheat
77.9,60.57,41.37,27.43,63.32,6.76,569.28,maize
29.83,39.4,60.16,23.69,88.17,6.24,1775.73,coconut
21.25,80.58,133.35,31.87,45.48,6.91,807.11,grapes
129.27,42.25,50.57,25.18,65.15,6.87,684.87,maize
35.55,32.53,44.72,25.5,85.73,6.68,3513.66,mango
42.49,35.9,55.05,26.13,81.61,6.66,2836.0,mango
68.18,57.75,47.2,31.91,72.18,6.0,1941.5,rice
83.54,37.16,55.65,32.54,78.35,6.89,1673.49,rice
33.8,53.31,77.83,18.43,38.82,6.64,638.58,chickpea
47.86,43.35,69.17,21.48,44.41,6.78,630.53,pomegranate
33.34,34.36,57.62,23.87,90.56,6.67,2433.94,mango
20.65,51.68,58.83,20.51,20.4,6.64,748.35,chickpea
46.94,25.33,56.38,19.38,40.5,7.79,643.43,pomegranate
135.62,94.71,121.96,26.64,71.13,7.77,1002.75,banana
119.79,53.53,56.86,28.15,50.68,7.42,781.03,tomato
64.39,40.37,22.25,27.06,49.1,8.36,638.48,bajra
19.47,27.8,35.99,24.33,71.37,6.42,3044.98,cashew
96.19,47.65,47.71,32.6,56.86,6.8,664.62,maize
42.36,28.37,40.3,27.91,58.61,7.35,774.14,orange
50.29,38.79,30.9,28.21,62.67,6.79,1779.31,ragi
29.58,20.06,80.67,31.83,67.67,6.13,1458.83,coconut
167.03,98.27,110.62,28.13,59.41,8.3,1726.11,sugarcane
205.5,48.27,172.35,35.13,82.77,7.47,1188.04,banana
130.1,40.31,53.85,23.32,56.92,6.18,506.22,maize
90.25,58.73,103.73,20.4,54.89,7.54,758.61,tomato
45.12,39.6,38.52,33.78,61.62,8.54,614.31,pomegranate
52.29,44.77,68.17,35.3,55.27,7.19,764.13,pomegranate
39.98,36.4,21.36,22.14,76.78,5.78,2975.19,ragi
85.2,52.35,38.48,19.2,73.66,5.69,673.46,maize
35.27,53.91,18.83,30.2,49.5,8.32,599.69,pigeonpeas
39.0,42.77,58.19,38.13,58.45,8.05,1113.01,orange
34.38,31.37,20.2,24.5,68.54,6.73,2609.34,ragi
109.01,65.68,39.9,25.86,64.47,5.74,460.81,maize
80.34,36.8,16.2,35.11,67.27,8.22,923.77,cotton
37.89,26.22,98.21,29.86,75.93,6.82,1609.02,coconut
73.94,37.09,38.83,24.84,52.26,8.35,686.71,sorghum
47.11,34.62,65.18,26.94,52.96,7.19,742.98,pomegranate
100.63,47.43,36.7,29.1,38.35,7.3,785.39,sorghum
24.78,57.88,57.28,21.68,32.07,6.21,462.59,chickpea
32.9,60.39,41.59,21.87,47.06,7.17,649.68,groundnut
42.83,40.81,34.06,32.92,71.81,5.56,3285.59,ragi
46.51,46.19,39.51,26.85,40.53,6.72,1003.84,sweet_lime
19.87,23.79,26.35,32.46,77.07,6.14,1656.77,cashew
252.83,80.49,136.36,34.48,72.22,7.46,1934.34,sugarcane
49.68,23.89,21.31,25.46,64.48,5.88,3010.96,cashew
33.27,30.29,58.05,22.02,73.6,5.74,3123.3,mango
107.83,54.5,38.66,34.46,82.96,5.91,3087.49,rice
37.85,74.9,63.62,19.8,37.47,7.47,679.52,chickpea
42.88,26.19,65.71,29.49,91.29,5.63,2333.0,coconut
45.97,65.19,30.14,26.4,58.26,7.76,1109.0,soybean
61.56,25.18,23.75,24.12,67.49,8.03,768.72,sorghum
28.41,26.41,44.89,28.67,35.25,8.34,571.42,pomegranate
44.12,40.17,30.81,33.78,50.25,5.95,763.33,groundnut
46.67,77.19,16.6,25.2,42.72,7.59,1096.85,pigeonpeas
259.18,82.42,104.58,37.61,53.0,7.16,1069.36,sugarcane
97.82,49.8,37.73,32.7,71.86,6.39,881.13,maize
97.44,44.05,44.98,23.39,61.03,5.71,874.67,maize
209.05,50.73,160.91,32.99,82.98,5.97,772.1,banana
67.63,43.92,35.11,34.68,66.34,8.35,611.59,sweet_lime
119.08,62.73,49.24,13.74,53.68,7.34,492.6,wheat
37.68,57.16,32.42,32.26,59.29,7.92,914.67,pigeonpeas
41.51,46.06,63.79,25.36,23.2,7.17,376.8,chickpea
112.0,35.68,54.37,30.65,91.93,7.6,1780.13,rice
34.96,58.68,24.78,25.53,56.31,5.9,966.94,soybean
206.69,79.15,117.22,24.17,76.53,6.52,1534.05,sugarcane
19.83,59.06,69.34,23.43,44.83,7.26,798.52,chickpea
51.85,24.32,62.54,21.4,66.52,7.93,1173.98,orange
98.45,55.12,46.28,31.27,45.83,7.45,700.62,maize
47.18,20.35,31.66,20.29,59.14,7.01,1070.91,orange
28.35,29.51,30.26,21.99,69.52,5.47,2823.99,mango
29.21,26.33,21.85,27.38,60.55,5.26,1915.93,cashew
83.86,61.8,41.29,21.45,54.43,7.83,644.45,wheat
61.75,21.11,39.59,20.86,40.15,7.85,1070.2,orange
83.43,42.27,40.56,24.68,63.62,6.74,445.34,sorghum
38.98,36.44,58.42,29.71,51.69,6.86,626.02,pomegranate
199.34,70.36,92.29,28.74,85.22,7.12,1094.59,sugarcane
26.25,35.38,38.55,38.11,63.21,7.05,704.14,pomegranate
36.2,28.59,21.82,24.51,63.11,5.25,2503.78,ragi
25.81,19.22,59.92,34.28,62.85,7.84,836.91,orange
21.36,17.06,40.17,31.24,66.87,5.78,1946.34,cashew
41.13,64.56,54.49,27.2,57.02,7.27,751.57,groundnut
133.64,74.3,74.48,28.06,76.37,7.58,591.32,tomato
30.32,22.28,38.26,30.02,72.6,6.25,1723.17,ragi
69.94,20.84,27.4,27.67,43.57,7.51,501.79,bajra
37.3,62.9,72.74,18.73,46.4,6.87,637.7,chickpea
81.14,47.3,62.28,28.14,47.08,7.2,643.27,onion
235.69,88.8,95.41,37.71,86.21,6.56,1682.83,sugarcane
19.21,17.55,25.21,26.6,74.51,5.66,3727.19,cashew
28.21,62.92,57.93,19.3,19.91,6.24,560.46,chickpea
143.84,34.58,25.81,27.53,53.06,6.92,1020.77,cotton
48.06,41.31,35.48,24.95,77.43,5.89,840.6,soybean
32.08,108.57,183.6,24.8,45.21,7.58,664.37,grapes
27.63,16.65,40.04,23.76,83.65,6.7,3292.16,mango
35.82,26.69,28.98,26.07,69.33,7.76,1070.11,orange
21.44,60.74,59.97,26.02,25.71,6.89,557.12,chickpea
131.39,41.51,57.88,29.99,71.32,6.12,509.7,maize
81.71,36.5,55.3,26.51,78.36,5.45,1472.21,rice
54.27,35.73,45.24,25.0,54.82,7.13,977.76,sweet_lime
49.17,99.74,133.73,15.65,44.34,8.04,614.59,grapes
27.16,19.01,38.28,32.54,40.43,6.72,429.91,pomegranate
45.5,29.19,29.54,32.16,63.03,5.37,2338.89,cashew
46.08,33.15,89.7,33.24,85.4,5.85,3117.24,coconut
259.34,82.63,90.56,25.73,60.51,8.15,2148.62,sugarcane
109.41,59.47,45.33,16.21,63.6,7.59,694.2,wheat
259.43,94.02,109.87,27.31,57.21,8.25,1347.99,sugarcane
102.05,57.14,40.28,17.86,49.61,7.06,555.39,maize
64.95,24.08,20.66,37.86,60.02,6.99,483.62,bajra
35.93,29.81,30.22,28.78,80.1,6.65,2788.47,mango
24.78,75.71,42.12,25.58,55.94,7.38,760.39,soybean
29.48,21.57,80.81,29.69,89.62,6.67,2114.54,coconut
156.03,36.4,26.21,31.93,49.23,7.8,635.71,cotton
93.25,41.36,39.14,21.15,77.23,6.01,1335.36,rice
113.16,50.64,82.47,26.99,70.4,6.49,536.66,tomato
53.91,29.44,18.93,21.48,78.1,5.85,2808.32,ragi
46.72,56.39,17.92,29.53,42.05,6.05,708.99,pigeonpeas
35.57,40.21,53.23,29.19,70.69,6.66,889.81,orange
34.79,72.18,29.49,34.45,51.44,5.91,677.53,groundnut
98.85,62.12,46.62,29.31,87.04,7.56,2424.14,rice
120.11,66.9,38.31,14.26,56.13,6.4,507.27,wheat
28.38,73.38,40.69,31.42,73.74,7.41,811.03,soybean
128.3,55.58,18.93,37.35,73.18,6.79,730.46,cotton
54.63,37.05,33.1,23.71,44.49,6.47,712.83,sorghum
47.4,37.03,52.23,34.12,67.24,8.26,496.26,pomegranate
27.68,36.32,67.51,24.33,43.3,6.68,770.34,pomegranate
50.92,93.32,164.03,14.3,57.64,6.43,695.78,grapes
60.2,47.05,33.6,29.97,34.57,7.04,478.93,bajra
82.62,40.05,19.64,33.78,66.96,7.86,880.98,cotton
205.21,51.26,134.23,27.48,80.33,6.39,1514.89,banana
39.26,37.27,44.77,22.76,50.68,7.25,619.26,sweet_lime
44.52,29.16,58.18,28.56,40.28,6.86,985.74,orange
60.39,24.6,41.51,22.74,59.09,7.26,764.15,sweet_lime
73.16,60.59,52.54,25.86,89.34,5.57,3733.58,rice
156.62,36.14,35.03,27.46,55.92,8.18,1090.26,cotton
64.96,29.14,44.59,23.25,60.91,7.72,516.08,sorghum
101.55,55.14,44.83,27.56,55.85,7.44,734.64,onion
28.97,39.72,49.08,38.37,51.31,7.63,749.41,pomegranate
157.24,80.81,130.85,37.92,86.16,7.53,1584.05,banana
47.45,21.9,52.1,33.75,76.23,5.81,2172.86,mango
98.13,33.45,24.6,26.58,63.85,8.33,575.79,sorghum
18.99,36.48,35.68,35.35,70.42,5.48,2662.45,mango
179.96,58.6,153.19,31.27,59.03,7.01,1171.68,banana
74.52,36.53,34.44,26.18,56.17,6.83,471.0,sorghum
187.29,68.75,130.85,38.68,83.31,6.95,1090.36,banana
35.53,40.6,39.37,28.12,70.88,7.94,1015.42,orange
44.28,20.67,47.57,30.05,58.87,8.04,670.78,sweet_lime
121.85,48.84,44.58,22.72,37.1,7.69,667.38,wheat
15.93,83.0,22.19,23.16,41.99,7.36,611.56,pigeonpeas
79.03,50.66,56.01,34.86,88.42,6.17,2423.76,rice
42.7,59.5,57.88,17.54,42.64,6.16,674.63,chickpea
176.73,72.88,135.45,37.35,66.03,7.15,1023.29,banana
42.36,26.6,32.16,31.98,79.55,6.48,2708.02,cashew
87.15,29.39,33.89,32.36,43.3,6.95,743.0,sorghum
50.24,41.44,40.71,26.19,75.56,6.83,2752.49,ragi
39.7,22.89,34.82,24.83,63.22,5.31,2899.57,cashew
137.08,66.07,72.82,31.19,67.08,6.06,884.85,tomato
63.45,45.15,27.4,36.49,41.75,8.48,616.9,bajra
180.77,49.12,175.91,28.9,59.0,6.3,1280.81,banana
260.32,89.63,101.08,31.62,81.92,7.02,1879.15,sugarcane
50.17,38.63,21.91,37.37,49.21,8.09,553.25,bajra
46.25,49.07,24.11,27.64,69.74,8.28,963.61,pigeonpeas
44.81,63.34,52.6,25.98,39.74,7.95,529.88,chickpea
42.94,25.11,33.92,26.06,70.65,6.95,3770.96,mango
23.75,69.73,40.87,23.48,52.15,7.37,544.56,groundnut
28.21,59.9,18.64,35.12,63.91,6.24,821.94,pigeonpeas
85.23,40.35,24.56,25.17,56.31,7.7,500.08,sorghum
39.49,41.26,72.66,25.59,92.06,6.83,2428.73,coconut
20.47,21.47,32.13,25.57,80.22,6.0,3089.39,cashew
234.63,65.18,130.05,30.44,80.51,7.58,1341.46,sugarcane
171.42,81.96,88.0,30.24,53.54,7.87,1039.6,sugarcane
30.35,46.68,44.09,19.27,68.28,7.38,987.17,orange
113.81,64.18,36.52,30.54,46.04,7.42,895.39,maize
29.6,66.75,60.23,23.72,26.34,6.08,777.92,chickpea
59.54,28.21,27.7,30.01,41.64,8.16,583.23,bajra
41.05,30.2,39.59,36.27,56.69,7.21,801.2,orange
89.64,67.57,33.49,19.13,56.49,7.74,599.89,wheat
76.42,56.0,34.89,31.69,49.38,7.29,710.03,maize
53.19,23.89,41.04,27.67,39.07,7.2,762.92,orange
67.71,35.43,41.29,33.54,54.53,6.68,458.89,bajra
33.81,60.99,21.18,34.87,55.32,7.91,1079.24,pigeonpeas
61.26,30.75,38.99,35.02,35.62,8.5,440.84,bajra
35.95,20.43,30.29,22.96,48.38,7.67,699.47,orange
40.97,21.59,53.08,31.72,88.56,6.66,3139.74,mango
48.67,39.91,42.23,37.08,51.25,7.42,782.63,pomegranate
41.38,54.54,66.54,25.22,23.32,8.3,470.87,chickpea
98.42,58.79,87.03,22.55,64.98,7.07,744.9,tomato
48.62,35.81,38.26,32.82,42.71,7.43,512.88,bajra
75.21,58.55,57.22,34.38,88.7,5.6,1466.52,rice
61.09,41.66,34.77,32.26,73.47,6.23,2910.17,ragi
79.01,34.49,35.26,32.02,47.79,6.85,522.45,sorghum
38.98,64.96,45.66,29.37,52.22,6.32,535.31,groundnut
61.85,23.02,37.55,26.25,87.69,5.52,1691.74,ragi
48.66,21.22,34.0,30.72,77.52,5.97,2472.51,ragi
25.53,23.45,35.99,26.46,60.27,6.45,3067.13,cashew
51.83,21.33,64.72,39.41,68.74,7.25,921.47,sweet_lime
41.63,18.92,51.95,38.95,31.27,6.82,499.66,pomegranate
29.69,28.74,41.42,23.98,84.65,6.76,1865.95,mango
96.82,32.94,49.03,26.55,41.54,7.38,800.27,sorghum
45.78,25.36,40.03,36.87,86.35,5.84,3242.36,cashew
232.73,65.34,122.39,35.06,61.8,6.72,840.86,sugarcane
153.02,100.23,109.35,22.77,64.08,7.13,1691.26,sugarcane
61.46,48.78,37.31,24.13,41.94,6.38,584.76,sorghum
80.45,47.39,19.38,28.3,63.08,6.87,1011.66,cotton
32.82,42.77,78.2,24.86,43.39,6.45,368.95,chickpea
95.09,40.8,54.06,23.56,64.55,7.12,461.47,maize
105.42,45.93,39.0,31.95,85.24,6.04,2714.07,rice
37.45,83.04,15.31,32.42,43.79,7.23,778.65,pigeonpeas
165.08,87.13,100.86,24.66,78.09,7.12,1014.64,banana
56.16,39.11,27.06,21.55,79.69,5.33,1379.25,ragi
69.58,40.86,48.69,34.75,82.83,7.43,2436.06,rice
135.27,73.93,109.97,19.77,64.47,7.02,953.17,tomato
20.48,64.5,31.73,29.95,63.65,6.51,838.34,groundnut
30.05,38.31,46.94,28.45,64.2,6.96,1153.06,orange
33.53,44.82,63.19,17.28,23.34,6.5,380.58,chickpea
44.85,23.01,46.77,25.93,76.87,5.78,2446.05,mango
22.05,49.93,37.62,28.92,44.89,6.09,463.74,groundnut
25.23,26.41,19.81,30.89,68.08,5.87,1722.11,cashew
55.54,40.0,41.09,31.68,84.15,6.03,2170.57,ragi
30.76,64.28,53.88,20.74,17.92,7.94,489.36,chickpea
50.28,103.89,166.4,35.47,70.95,6.4,658.53,grapes
180.17,80.08,183.65,39.37,82.38,6.28,1502.81,banana
119.57,72.12,18.19,31.94,63.39,7.33,1158.65,cotton
75.71,57.94,37.91,23.93,54.84,7.32,482.46,wheat
79.25,40.11,46.39,26.9,35.09,6.65,660.61,sorghum
22.57,52.87,60.83,24.82,28.66,8.3,483.69,chickpea
76.79,43.01,30.11,36.05,45.04,7.28,551.44,sorghum
30.73,16.97,39.39,24.47,63.14,5.91,3399.31,mango
29.2,39.86,57.22,19.4,44.72,6.37,658.02,pomegranate
82.04,47.45,49.85,30.96,84.04,7.38,3106.2,rice
53.71,52.98,48.13,26.29,49.82,6.72,690.17,sorghum
81.81,65.07,45.75,26.17,50.17,7.29,512.35,maize
106.64,73.38,31.69,28.67,44.47,8.56,639.99,cotton
53.29,48.92,27.62,31.1,42.53,6.75,599.29,sorghum
46.43,64.11,66.59,22.35,23.63,6.09,579.22,chickpea
76.38,27.98,41.58,31.03,61.5,7.19,610.3,sorghum
30.57,119.3,143.86,24.99,69.69,7.78,635.9,grapes
53.7,41.87,33.93,25.26,30.56,7.21,425.65,bajra
101.43,63.51,50.65,28.29,68.7,6.24,609.81,onion
47.74,25.23,20.48,27.19,85.9,5.54,3287.31,ragi
44.04,77.56,59.02,16.24,29.03,7.18,775.63,chickpea
22.58,47.85,18.68,27.69,49.43,6.24,604.07,pigeonpeas
80.16,50.12,34.16,15.46,41.91,8.01,669.03,wheat
169.39,97.35,99.18,29.12,61.33,8.08,2292.17,sugarcane
